benefit_id,benefit_number1,benefit_number2,benefit_type,brand_id,card_code,category_id
3885,5,0,PBD,140,2264,11
3886,6000,0,WBD,140,2307,11
3887,5,0,PBD,140,2480,11
3888,2,0,PGP,140,2583,11
3889,1,0,PGP,140,2992,11
3890,5,0,PBD,140,3065,11
3891,1,0,PCB,140,3374,11
3892,5,0,PBD,140,3375,11
3893,1,0,PGP,140,3381,11
3894,1,0,PGP,140,3382,11
3895,5,0,PBD,140,3420,11
3896,5,0,PBD,140,3459,11
3897,5,0,PBD,140,3500,11
3898,1,0,PGP,140,3511,11
3899,5,0,PBD,140,3573,11
3900,1.4,0,PGP,140,3578,11
3901,1,0,PGP,140,3616,11
3902,5,0,PBD,140,3650,11
3903,5,0,PBD,140,3651,11
3904,0.5,0,PGP,140,3654,11
3905,2.4,0,PGP,140,3659,11
3906,10,0,PBD,140,3665,11
3907,5,0,PBD,140,3666,11
3908,5,0,PBD,140,3683,11
3909,3,0,PBD,140,3697,11
3910,0.5,0,PGP,140,3711,11
3911,5,0,PBD,140,3717,11
3912,10,0,PBD,140,3725,11
3913,10,0,PBD,140,3726,11
3914,1,0,PGP,140,3843,11
3915,1.2,0,PGP,140,3851,11
3916,7,0,PBD,140,3869,11
3917,5,0,PGP,140,3872,11
3918,1.5,0,PGP,140,3875,11
3919,0.6,0,PGP,140,3885,11
3920,2,0,PGP,140,3888,11
3921,5,0,PGP,140,3893,11
3922,0.2,0,PCB,140,3905,11
3923,2000,0,WBD,140,3912,11
3924,0.6,0,PGP,140,3913,11
3925,2000,0,WBD,140,3915,11
3926,1.5,0,PBD,140,3916,11
3927,10,0,PBD,140,3917,11
3928,1,0,PGP,140,3925,11
3929,5,0,PBD,140,3927,11
3930,10,0,PBD,140,3936,11
3931,5,0,PBD,140,3938,11
3932,2.4,0,PGP,140,3945,11
3933,3,0,PBD,140,3947,11
3934,5,0,PBD,140,3951,11
3935,1,0,PGP,140,3957,11
3936,5,0,PBD,140,3958,11
3937,0.6,0,PGP,140,3961,11
3938,2,0,PBD,140,3976,11
3939,1,0,PBD,140,3979,11
3940,1,0,PCB,140,3996,11
3941,1.4,0,PGP,140,3999,11
3942,10,0,PCB,140,4009,11
3943,10,0,PCB,140,4010,11
3944,0.4,0,PGP,140,4012,11
3945,1,0,PGP,140,4013,11
3946,1.5,0,PBD,140,4056,11
3947,7,0,PND,140,4060,11
3948,2.5,0,PGP,140,4065,11
3949,10,0,PBD,140,4069,11
3950,0.5,0,PGP,140,4073,11
3951,0.5,0,PGP,140,4074,11
3952,0.5,0,PGP,140,4076,11
3953,5,0,PND,140,4084,11
3954,5,0,PGP,140,4107,11
3955,2,0,PGP,140,4111,11
3956,5,0,PGP,140,4115,11
3957,5,0,PND,140,4137,11
3958,10,0,PCB,140,4174,11
3959,5,0,PGP,140,4176,11
3960,0.5,0,PGP,140,4196,11
3961,0.5,0,PCB,140,4197,11
3962,10,0,PBD,140,6002,11
3963,10,0,PBD,140,6003,11
3964,5,0,PND,140,6011,11
3965,5,0,PND,140,6014,11
3966,5,0,PND,140,6015,11
3967,5,0,PCB,140,6021,11
3968,1000,3,FGP,149,16,11
3969,5,0,PBD,149,16,11
3970,5,0,PGP,149,31,11
3971,1,0,PGP,149,1279,11
3972,6000,0,WBD,149,1376,11
3973,2,0,PGP,149,1392,11
3974,1.7,0,PCB,149,1872,11
3975,1,0,PGP,149,3382,11
3976,5,0,PBD,149,3650,11
3977,10,0,PBD,149,3665,11
3978,5000,0,NGP,149,3671,11
3979,0.2,0,PCB,149,3905,11
3980,2000,0,WBD,149,3912,11
3981,10,0,PBD,149,3917,11
3982,5,0,PBD,149,3951,11
3983,1,0,PBD,149,3964,11
3984,5,0,PBD,149,3973,11
3985,1,0,PBD,149,3979,11
3986,0.5,0,PGP,149,4073,11
3987,0.5,0,PGP,149,4074,11
3988,0.5,0,PGP,149,4076,11
3989,2,0,PGP,149,4111,11
3990,0.5,0,PGP,149,4196,11
3991,1000,3,FGP,144,16,11
3992,5,0,PBD,144,16,11
3993,5,0,PGP,144,31,11
3994,1,0,PGP,144,1279,11
3995,20000,0,WBD,144,1279,11
3996,1000,1,FGP,144,1375,11
3997,1000,1,FGP,144,1376,11
3998,6000,0,WBD,144,1376,11
3999,1000,1,FGP,144,1392,11
4000,2,0,PGP,144,1392,11
4001,6000,0,WBD,144,1392,11
4002,1,0,PGP,144,3382,11
4003,1.4,0,PGP,144,3578,11
4004,5,0,PBD,144,3650,11
4005,0.5,0,PGP,144,3654,11
4006,2.4,0,PGP,144,3659,11
4007,10,0,PBD,144,3665,11
4008,0.5,0,PGP,144,3711,11
4009,5,0,PBD,144,3717,11
4010,1,0,PBD,144,3847,11
4011,0.6,0,PGP,144,3885,11
4012,2,0,PGP,144,3888,11
4013,0.2,0,PCB,144,3905,11
4014,2000,0,WBD,144,3912,11
4015,0.6,0,PGP,144,3913,11
4016,2000,0,WBD,144,3915,11
4017,1.5,0,PBD,144,3916,11
4018,1,0,PGP,144,3925,11
4019,2.4,0,PGP,144,3945,11
4020,3,0,PBD,144,3947,11
4021,5,0,PBD,144,3951,11
4022,1,0,PGP,144,3957,11
4023,0.6,0,PGP,144,3961,11
4024,2,0,PBD,144,3976,11
4025,1,0,PBD,144,3979,11
4026,1.4,0,PGP,144,3999,11
4027,10,0,PCB,144,4009,11
4028,10,0,PCB,144,4010,11
4029,0.4,0,PGP,144,4012,11
4030,7,0,PND,144,4060,11
4031,0.5,0,PGP,144,4073,11
4032,0.5,0,PGP,144,4074,11
4033,0.5,0,PGP,144,4076,11
4034,5,0,PND,144,4084,11
4035,5,0,PGP,144,4107,11
4036,5,0,PGP,144,4115,11
4037,10,0,PCB,144,4174,11
4038,0.5,0,PGP,144,4196,11
4039,0.5,0,PCB,144,4197,11
4040,5,0,PND,144,6022,11
4041,1,0,PGP,150,3382,11
4042,5,0,PBD,150,3650,11
4043,10,0,PBD,150,3665,11
4044,5,0,PBD,150,3951,11
4045,1,0,PBD,150,3964,11
4046,0.5,0,PGP,150,4073,11
4047,0.5,0,PGP,150,4074,11
4048,0.5,0,PGP,150,4076,11
4049,0.5,0,PGP,150,4196,11
4050,6000,0,WND,152,297,11
4051,1,0,PGP,152,3382,11
4052,5,0,PBD,152,3650,11
4053,10,0,PBD,152,3665,11
4054,5000,0,NGP,152,3671,11
4055,2000,0,WBD,152,3912,11
4056,5,0,PBD,152,3951,11
4057,1,0,PBD,152,3964,11
4058,5,0,PBD,152,3973,11
4059,1,0,PBD,152,3979,11
4060,0.5,0,PGP,152,4073,11
4061,0.5,0,PGP,152,4074,11
4062,0.5,0,PGP,152,4076,11
4063,2,0,PGP,152,4111,11
4064,0.5,0,PGP,152,4196,11
4065,5,0,PBD,146,2264,11
4066,5,0,PBD,146,3065,11
4067,1,0,PGP,146,3382,11
4068,1.4,0,PGP,146,3578,11
4069,5,0,PBD,146,3650,11
4070,2.4,0,PGP,146,3659,11
4071,5,0,PBD,146,3717,11
4072,0.6,0,PGP,146,3885,11
4073,2,0,PGP,146,3888,11
4074,3,0,PBD,146,3896,11
4075,0.6,0,PGP,146,3898,11
4076,10,0,PBD,146,3909,11
4077,0.6,0,PGP,146,3913,11
4078,2.4,0,PGP,146,3945,11
4079,5,0,PBD,146,3951,11
4080,0.6,0,PGP,146,3961,11
4081,0.7,0,PGP,146,3965,11
4082,1.4,0,PGP,146,3999,11
4083,0.4,0,PGP,146,4012,11
4084,0.5,0,PGP,146,4073,11
4085,0.5,0,PGP,146,4074,11
4086,0.5,0,PGP,146,4076,11
4087,5,0,PND,146,4084,11
4088,0.5,0,PGP,146,4196,11
4089,0.5,0,PCB,146,4197,11
4090,6000,0,WND,141,297,11
4091,5,0,PND,141,355,11
4092,5,0,PBD,141,416,11
4093,5,0,PBD,141,435,11
4094,5,0,PBD,141,436,11
4095,10,0,PBD,141,476,11
4096,1,0,PGP,141,1279,11
4097,1,0,PGP,141,1572,11
4098,1,0,PGP,141,1573,11
4099,1.7,0,PCB,141,1872,11
4100,5,0,PBD,141,2264,11
4101,5,0,PBD,141,2480,11
4102,2,0,PGP,141,2583,11
4103,1,0,PGP,141,2992,11
4104,5,0,PBD,141,3065,11
4105,1,0,PCB,141,3374,11
4106,5,0,PBD,141,3375,11
4107,1,0,PGP,141,3381,11
4108,1,0,PGP,141,3382,11
4109,2,0,PGP,141,3454,11
4110,5,0,PBD,141,3459,11
4111,5,0,PBD,141,3500,11
4112,1,0,PGP,141,3511,11
4113,5,0,PBD,141,3573,11
4114,1.4,0,PGP,141,3578,11
4115,1,0,PGP,141,3616,11
4116,5,0,PBD,141,3650,11
4117,5,0,PBD,141,3651,11
4118,0.5,0,PGP,141,3654,11
4119,2.4,0,PGP,141,3659,11
4120,10,0,PBD,141,3665,11
4121,5,0,PBD,141,3666,11
4122,5,0,PBD,141,3683,11
4123,3,0,PBD,141,3697,11
4124,0.5,0,PGP,141,3711,11
4125,5,0,PBD,141,3717,11
4126,10,0,PBD,141,3725,11
4127,10,0,PBD,141,3726,11
4128,1,0,PGP,141,3843,11
4129,1.2,0,PGP,141,3851,11
4130,5,0,PGP,141,3872,11
4131,1.5,0,PGP,141,3875,11
4132,0.6,0,PGP,141,3885,11
4133,2,0,PGP,141,3888,11
4134,1,0,PBD,141,3889,11
4135,5,0,PGP,141,3893,11
4136,2000,0,WBD,141,3912,11
4137,0.6,0,PGP,141,3913,11
4138,2000,0,WBD,141,3915,11
4139,1.5,0,PBD,141,3916,11
4140,10,0,PBD,141,3917,11
4141,1,0,PGP,141,3925,11
4142,5,0,PBD,141,3927,11
4143,5,0,PBD,141,3938,11
4144,2.4,0,PGP,141,3945,11
4145,5,0,PBD,141,3951,11
4146,1,0,PGP,141,3957,11
4147,5,0,PBD,141,3958,11
4148,0.6,0,PGP,141,3961,11
4149,2,0,PBD,141,3976,11
4150,1,0,PBD,141,3979,11
4151,1,0,PCB,141,3996,11
4152,1.4,0,PGP,141,3999,11
4153,10,0,PCB,141,4009,11
4154,10,0,PCB,141,4010,11
4155,0.4,0,PGP,141,4012,11
4156,1,0,PGP,141,4013,11
4157,1.5,0,PBD,141,4056,11
4158,7,0,PND,141,4060,11
4159,2.5,0,PGP,141,4065,11
4160,10,0,PBD,141,4069,11
4161,0.5,0,PGP,141,4073,11
4162,0.5,0,PGP,141,4074,11
4163,0.5,0,PGP,141,4076,11
4164,5,0,PND,141,4084,11
4165,5,0,PGP,141,4107,11
4166,2,0,PGP,141,4111,11
4167,5,0,PGP,141,4115,11
4168,5,0,PND,141,4137,11
4169,10,0,PCB,141,4174,11
4170,5,0,PGP,141,4176,11
4171,0.5,0,PGP,141,4196,11
4172,0.5,0,PCB,141,4197,11
4173,10,0,PBD,141,6002,11
4174,10,0,PBD,141,6003,11
4175,5,0,PND,141,6011,11
4176,5,0,PND,141,6014,11
4177,5,0,PND,141,6015,11
4178,5,0,PCB,141,6021,11
4179,1.7,0,PCB,148,1872,11
4180,1,0,PGP,148,3382,11
4181,5,0,PBD,148,3650,11
4182,10,0,PBD,148,3665,11
4183,5000,0,NGP,148,3671,11
4184,2000,0,WBD,148,3912,11
4185,10,0,PBD,148,3917,11
4186,5,0,PBD,148,3951,11
4187,1,0,PBD,148,3964,11
4188,5,0,PBD,148,3973,11
4189,1,0,PBD,148,3979,11
4190,0.5,0,PGP,148,4073,11
4191,0.5,0,PGP,148,4074,11
4192,0.5,0,PGP,148,4076,11
4193,2,0,PGP,148,4111,11
4194,0.5,0,PGP,148,4196,11
4195,5,0,PND,142,355,11
4196,5,0,PBD,142,416,11
4197,5,0,PBD,142,435,11
4198,5,0,PBD,142,436,11
4199,10,0,PBD,142,476,11
4200,1,0,PGP,142,1279,11
4201,1,0,PGP,142,1572,11
4202,1,0,PGP,142,1573,11
4203,1.7,0,PCB,142,1872,11
4204,5,0,PBD,142,2264,11
4205,5,0,PBD,142,2480,11
4206,2,0,PGP,142,2583,11
4207,1,0,PGP,142,2992,11
4208,5,0,PBD,142,3065,11
4209,1,0,PCB,142,3374,11
4210,5,0,PBD,142,3375,11
4211,1,0,PGP,142,3381,11
4212,1,0,PGP,142,3382,11
4213,5,0,PBD,142,3459,11
4214,5,0,PBD,142,3500,11
4215,1,0,PGP,142,3511,11
4216,5,0,PBD,142,3573,11
4217,1.4,0,PGP,142,3578,11
4218,1,0,PGP,142,3616,11
4219,5,0,PBD,142,3650,11
4220,5,0,PBD,142,3651,11
4221,0.5,0,PGP,142,3654,11
4222,2.4,0,PGP,142,3659,11
4223,10,0,PBD,142,3665,11
4224,5,0,PBD,142,3666,11
4225,5,0,PBD,142,3683,11
4226,3,0,PBD,142,3697,11
4227,0.5,0,PGP,142,3711,11
4228,5,0,PBD,142,3717,11
4229,10,0,PBD,142,3725,11
4230,10,0,PBD,142,3726,11
4231,1,0,PGP,142,3843,11
4232,1.2,0,PGP,142,3851,11
4233,5,0,PGP,142,3872,11
4234,1.5,0,PGP,142,3875,11
4235,0.6,0,PGP,142,3885,11
4236,2,0,PGP,142,3888,11
4237,5,0,PGP,142,3893,11
4238,3,0,PGP,142,3896,11
4239,2000,0,WBD,142,3912,11
4240,0.6,0,PGP,142,3913,11
4241,2000,0,WBD,142,3915,11
4242,1.5,0,PBD,142,3916,11
4243,10,0,PBD,142,3917,11
4244,1,0,PGP,142,3925,11
4245,5,0,PBD,142,3927,11
4246,5,0,PBD,142,3938,11
4247,2.4,0,PGP,142,3945,11
4248,5,0,PBD,142,3951,11
4249,1,0,PGP,142,3957,11
4250,5,0,PBD,142,3958,11
4251,0.6,0,PGP,142,3961,11
4252,2,0,PBD,142,3976,11
4253,1,0,PBD,142,3979,11
4254,1,0,PCB,142,3996,11
4255,1.4,0,PGP,142,3999,11
4256,7,0,PGP,142,4000,11
4257,10,0,PCB,142,4009,11
4258,10,0,PCB,142,4010,11
4259,0.4,0,PGP,142,4012,11
4260,1,0,PGP,142,4013,11
4261,1.5,0,PBD,142,4056,11
4262,7,0,PND,142,4060,11
4263,2.5,0,PGP,142,4065,11
4264,10,0,PBD,142,4069,11
4265,0.5,0,PGP,142,4073,11
4266,0.5,0,PGP,142,4074,11
4267,0.5,0,PGP,142,4076,11
4268,5,0,PND,142,4084,11
4269,5,0,PGP,142,4107,11
4270,2,0,PGP,142,4111,11
4271,5,0,PGP,142,4115,11
4272,5,0,PND,142,4137,11
4273,10,0,PCB,142,4174,11
4274,5,0,PGP,142,4176,11
4275,0.5,0,PGP,142,4196,11
4276,0.5,0,PCB,142,4197,11
4277,10,0,PBD,142,6002,11
4278,10,0,PBD,142,6003,11
4279,5,0,PND,142,6011,11
4280,5,0,PND,142,6014,11
4281,5,0,PND,142,6015,11
4282,5,0,PCB,142,6021,11
4283,1.7,0,PCB,151,1872,11
4284,1,0,PGP,151,3382,11
4285,5,0,PBD,151,3650,11
4286,10,0,PBD,151,3665,11
4287,5000,0,NGP,151,3671,11
4288,0.5,0,PGP,151,3711,11
4289,3,0,PGP,151,3896,11
4290,2000,0,WBD,151,3912,11
4291,10,0,PBD,151,3917,11
4292,5,0,PBD,151,3951,11
4293,1,0,PBD,151,3964,11
4294,5,0,PBD,151,3973,11
4295,1,0,PBD,151,3979,11
4296,7,0,PGP,151,4000,11
4297,0.5,0,PGP,151,4073,11
4298,0.5,0,PGP,151,4074,11
4299,0.5,0,PGP,151,4076,11
4300,2,0,PGP,151,4111,11
4301,0.5,0,PGP,151,4196,11
4302,1,0,PGP,143,3382,11
4303,1.4,0,PGP,143,3578,11
4304,5,0,PBD,143,3650,11
4305,2.4,0,PGP,143,3659,11
4306,10,0,PBD,143,3665,11
4307,5,0,PBD,143,3717,11
4308,0.6,0,PGP,143,3885,11
4309,2,0,PGP,143,3888,11
4310,3,0,PBD,143,3896,11
4311,0.6,0,PGP,143,3898,11
4312,1,0,PND,143,3906,11
4313,10,0,PBD,143,3909,11
4314,0.6,0,PGP,143,3913,11
4315,1,0,PND,143,3914,11
4316,2.4,0,PGP,143,3945,11
4317,5,0,PBD,143,3951,11
4318,0.6,0,PGP,143,3961,11
4319,0.7,0,PGP,143,3965,11
4320,1.4,0,PGP,143,3999,11
4321,0.4,0,PGP,143,4012,11
4322,0.5,0,PGP,143,4073,11
4323,0.5,0,PGP,143,4074,11
4324,0.5,0,PGP,143,4076,11
4325,5,0,PND,143,4084,11
4326,0.5,0,PGP,143,4196,11
4327,0.5,0,PCB,143,4197,11
4328,1,0,PGP,145,1279,11
4329,1,0,PGP,145,3382,11
4330,1.4,0,PGP,145,3578,11
4331,5,0,PBD,145,3650,11
4332,0.5,0,PGP,145,3654,11
4333,2.4,0,PGP,145,3659,11
4334,10,0,PBD,145,3665,11
4335,0.5,0,PGP,145,3711,11
4336,5,0,PBD,145,3717,11
4337,0.6,0,PGP,145,3885,11
4338,2,0,PGP,145,3888,11
4339,3,0,PGP,145,3896,11
4340,0.6,0,PGP,145,3913,11
4341,1,0,PGP,145,3925,11
4342,2.4,0,PGP,145,3945,11
4343,5,0,PBD,145,3951,11
4344,1,0,PGP,145,3957,11
4345,0.6,0,PGP,145,3961,11
4346,1.4,0,PGP,145,3999,11
4347,0.4,0,PGP,145,4012,11
4348,0.5,0,PGP,145,4073,11
4349,0.5,0,PGP,145,4074,11
4350,0.5,0,PGP,145,4076,11
4351,5,0,PND,145,4084,11
4352,0.5,0,PGP,145,4196,11
4353,0.5,0,PCB,145,4197,11
4354,20,0,PBD,153,16,12
4355,10,0,PBD,153,20,12
4356,20,0,PGP,153,31,12
4357,2000,0,WID,153,287,12
4358,2000,0,WBD,153,289,12
4359,2000,0,WBD,153,339,12
4360,3000,0,WCB,153,353,12
4361,3000,0,NGP,153,354,12
4362,35,0,PCB,153,368,12
4363,1500,2,FGP,153,1210,12
4364,50,0,PID,153,1239,12
4365,5000,0,WBD,153,1279,12
4366,4000,0,WID,153,1344,12
4367,2500,0,WBD,153,1360,12
4368,3000,0,WID,153,1375,12
4369,3000,0,WID,153,1376,12
4370,4000,0,WBD,153,1897,12
4371,8000,0,WBD,153,2264,12
4372,2500,0,WBD,153,2307,12
4373,3000,0,WBD,153,2359,12
4374,5000,0,WBD,153,2565,12
4375,35,0,PCB,153,2633,12
4376,3000,0,WBD,153,2653,12
4377,5000,0,WBD,153,2928,12
4378,10,0,PND,153,3046,12
4379,4000,0,WBD,153,3065,12
4380,10,0,PBD,153,3204,12
4381,1,0,PGP,153,3286,12
4382,10,0,PCB,153,3351,12
4383,10000,0,WBD,153,3375,12
4384,5000,0,WBD,153,3380,12
4385,3000,0,WBD,153,3381,12
4386,3000,0,WBD,153,3382,12
4387,10,0,PND,153,3383,12
4388,20,0,PCB,153,3414,12
4389,4000,0,WBD,153,3459,12
4390,4000,0,WND,153,3482,12
4391,4000,0,WBD,153,3483,12
4392,7000,0,WBD,153,3500,12
4393,5,0,PCB,153,3560,12
4394,10000,0,WBD,153,3573,12
4395,1.4,0,PGP,153,3578,12
4396,5000,0,WBD,153,3587,12
4397,3000,0,WBD,153,3628,12
4398,20,0,PBD,153,3629,12
4399,4000,0,WBD,153,3642,12
4400,4000,0,WBD,153,3643,12
4401,3000,0,WBD,153,3648,12
4402,1.5,0,PGP,153,3654,12
4403,2.4,0,PGP,153,3659,12
4404,4000,0,WBD,153,3682,12
4405,4000,0,WBD,153,3683,12
4406,1,0,PGP,153,3711,12
4407,6000,0,WBD,153,3717,12
4408,5,0,PBD,153,3731,12
4409,5000,0,WBD,153,3777,12
4410,3000,0,WBD,153,3828,12
4411,1,0,PGP,153,3840,12
4412,5,0,PCB,153,3841,12
4413,0.5,0,PCB,153,3845,12
4414,3000,0,WBD,153,3850,12
4415,1.2,0,PGP,153,3851,12
4416,10,0,PND,153,3858,12
4417,5000,0,WBD,153,3859,12
4418,5000,0,WBD,153,3861,12
4419,5000,0,WCB,153,3864,12
4420,5000,0,NGP,153,3866,12
4421,7,0,PBD,153,3869,12
4422,3000,0,WBD,153,3873,12
4423,1.5,0,PGP,153,3875,12
4424,1000,2,FGP,153,3876,12
4425,1000,3,FGP,153,3877,12
4426,3000,0,NGP,153,3881,12
4427,0.6,0,PGP,153,3885,12
4428,35,0,PCB,153,3890,12
4429,35,0,PCB,153,3892,12
4430,1000,0,WBD,153,3894,12
4431,1,0,PGP,153,3896,12
4432,1000,0,WBD,153,3897,12
4433,0.6,0,PGP,153,3898,12
4434,3000,0,WBD,153,3899,12
4435,3000,0,WBD,153,3903,12
4436,3000,0,WBD,153,3908,12
4437,3000,0,WBD,153,3911,12
4438,5000,0,WBD,153,3912,12
4439,0.6,0,PGP,153,3913,12
4440,5000,0,WBD,153,3915,12
4441,5000,0,WBD,153,3916,12
4442,3000,0,WBD,153,3918,12
4443,10,0,PID,153,3919,12
4444,10,0,PID,153,3920,12
4445,10,0,PID,153,3921,12
4446,3,0,PGP,153,3924,12
4447,3000,0,WND,153,3924,12
4448,3,0,PGP,153,3925,12
4449,3000,0,NGP,153,3926,12
4450,2500,0,WBD,153,3928,12
4451,35,0,PCB,153,3930,12
4452,10,0,PCB,153,3933,12
4453,10,0,PGP,153,3934,12
4454,3000,0,WBD,153,3942,12
4455,2.4,0,PGP,153,3945,12
4456,5000,0,WBD,153,3947,12
4457,3,0,PGP,153,3953,12
4458,3,0,PGP,153,3957,12
4459,7000,0,WBD,153,3958,12
4460,0.6,0,PGP,153,3961,12
4461,4000,0,WND,153,3962,12
4462,0.7,0,PGP,153,3965,12
4463,5500,0,WBD,153,3972,12
4464,5000,0,WBD,153,3973,12
4465,10000,0,WBD,153,3976,12
4466,3000,0,WND,153,3978,12
4467,5000,0,WBD,153,3979,12
4468,35,0,PBD,153,3980,12
4469,1.4,0,PGP,153,3999,12
4470,0.4,0,PGP,153,4012,12
4471,50,0,PND,153,4016,12
4472,5000,0,WND,153,4058,12
4473,30,0,PBD,153,4063,12
4474,3,0,PGP,153,4073,12
4475,3,0,PGP,153,4074,12
4476,2.5,0,PGP,153,4076,12
4477,6000,0,WND,153,4084,12
4478,3000,0,WCB,153,4088,12
4479,30,0,PBD,153,4089,12
4480,3000,0,WBD,153,4091,12
4481,5000,0,WBD,153,4095,12
4482,3000,0,WID,153,4096,12
4483,35,0,PBD,153,4097,12
4484,1000,0,WND,153,4100,12
4485,1000,0,WND,153,4101,12
4486,5000,0,NGP,153,4114,12
4487,10000,0,WND,153,4137,12
4488,3,0,PGP,153,4188,12
4489,1000,0,WND,153,4193,12
4490,2.5,0,PGP,153,4196,12
4491,3000,0,WND,153,6011,12
4492,3000,0,WND,153,6012,12
4493,3000,0,WND,153,6013,12
4494,3000,0,WND,153,6014,12
4495,3000,0,WND,153,6015,12
4496,3000,0,WND,153,6016,12
4497,3000,0,WND,153,6021,12
4498,3000,0,WND,153,6022,12
4499,3000,0,WND,153,6023,12
4500,20,0,PBD,156,16,12
4501,10,0,PBD,156,20,12
4502,20,0,PGP,156,31,12
4503,2000,0,WBD,156,339,12
4504,3000,0,WCB,156,353,12
4505,3000,0,NGP,156,354,12
4506,35,0,PCB,156,368,12
4507,4000,0,WID,156,1344,12
4508,2500,0,WBD,156,1360,12
4509,3000,0,WBD,156,1375,12
4510,3000,0,WBD,156,1376,12
4511,4000,0,WBD,156,1897,12
4512,1500,3,FGP,156,2243,12
4513,1000,3,FGP,156,2244,12
4514,2500,0,WBD,156,2307,12
4515,3000,0,WBD,156,2359,12
4516,35,0,PCB,156,2633,12
4517,5000,0,WBD,156,2927,12
4518,5000,0,WBD,156,2928,12
4519,10,0,PND,156,3046,12
4520,4000,0,WBD,156,3065,12
4521,10,0,PBD,156,3204,12
4522,10,0,PCB,156,3351,12
4523,10000,0,WBD,156,3375,12
4524,5000,0,WBD,156,3380,12
4525,20,0,PCB,156,3414,12
4526,4000,0,WBD,156,3459,12
4527,4000,0,WND,156,3482,12
4528,4000,0,WBD,156,3483,12
4529,7000,0,WBD,156,3500,12
4530,5,0,PCB,156,3560,12
4531,10000,0,WBD,156,3573,12
4532,1.4,0,PGP,156,3578,12
4533,5000,0,WBD,156,3587,12
4534,3000,0,WBD,156,3628,12
4535,20,0,PBD,156,3629,12
4536,4000,0,WBD,156,3642,12
4537,4000,0,WBD,156,3643,12
4538,6000,0,WBD,156,3717,12
4539,5000,0,WBD,156,3777,12
4540,3000,0,WBD,156,3828,12
4541,1,0,PGP,156,3840,12
4542,0.5,0,PCB,156,3845,12
4543,1.2,0,PGP,156,3851,12
4544,10,0,PND,156,3858,12
4545,5000,0,WBD,156,3861,12
4546,5000,0,NGP,156,3866,12
4547,3000,0,WBD,156,3873,12
4548,1.5,0,PGP,156,3875,12
4549,1000,2,FGP,156,3876,12
4550,1000,3,FGP,156,3877,12
4551,3000,0,NGP,156,3881,12
4552,0.6,0,PGP,156,3885,12
4553,35,0,PCB,156,3890,12
4554,35,0,PCB,156,3892,12
4555,3000,0,WBD,156,3899,12
4556,5000,0,WBD,156,3912,12
4557,0.6,0,PGP,156,3913,12
4558,5000,0,WBD,156,3915,12
4559,5000,0,WBD,156,3916,12
4560,3000,0,WBD,156,3918,12
4561,3000,0,NGP,156,3926,12
4562,2500,0,WBD,156,3928,12
4563,35,0,PCB,156,3930,12
4564,1000,0,WCB,156,3939,12
4565,1500,3,FGP,156,3941,12
4566,3000,0,WBD,156,3942,12
4567,5000,0,WBD,156,3947,12
4568,7000,0,WBD,156,3958,12
4569,0.6,0,PGP,156,3961,12
4570,4000,0,WND,156,3962,12
4571,0.7,0,PGP,156,3965,12
4572,5500,0,WBD,156,3972,12
4573,5000,0,WBD,156,3973,12
4574,10000,0,WBD,156,3976,12
4575,5000,0,WBD,156,3979,12
4576,35,0,PBD,156,3980,12
4577,1.4,0,PGP,156,3999,12
4578,5000,0,WND,156,4058,12
4579,5000,0,WBD,156,4095,12
4580,35,0,PBD,156,4097,12
4581,5000,0,NGP,156,4114,12
4582,3,0,PGP,156,4188,12
4583,1000,0,WND,156,4193,12
4584,2000,0,WBD,160,236,12
4585,1500,0,WBD,160,291,12
4586,4000,0,WBD,160,418,12
4587,3500,0,WBD,160,491,12
4588,1500,0,WID,160,1495,12
4589,1500,0,WND,160,1572,12
4590,1500,0,WND,160,1573,12
4591,1500,0,WID,160,1872,12
4592,1500,0,WND,160,1897,12
4593,1500,0,WND,160,3454,12
4594,1500,0,WND,160,3843,12
4595,1500,0,WND,160,3882,12
4596,3500,0,WBD,160,3927,12
4597,4000,0,WBD,160,3936,12
4598,1500,0,WND,160,3962,12
4599,5500,0,WBD,160,3972,12
4600,20,0,PGP,154,31,12
4601,2000,0,WID,154,287,12
4602,2000,0,WBD,154,289,12
4603,1500,2,FGP,154,1210,12
4604,5000,0,WBD,154,1279,12
4605,2500,0,WBD,154,1360,12
4606,8000,0,WBD,154,2264,12
4607,2500,0,WBD,154,2307,12
4608,3000,0,WBD,154,2653,12
4609,5000,0,WBD,154,2928,12
4610,10,0,PND,154,3046,12
4611,4000,0,WBD,154,3065,12
4612,1,0,PGP,154,3286,12
4613,10000,0,WBD,154,3375,12
4614,5000,0,WBD,154,3380,12
4615,3000,0,WBD,154,3381,12
4616,3000,0,WBD,154,3382,12
4617,10,0,PND,154,3383,12
4618,4000,0,WBD,154,3459,12
4619,10000,0,WBD,154,3573,12
4620,1.4,0,PGP,154,3578,12
4621,20,0,PBD,154,3629,12
4622,5000,0,WID,154,3631,12
4623,4000,0,WBD,154,3642,12
4624,4000,0,WBD,154,3643,12
4625,3000,0,WBD,154,3648,12
4626,1.5,0,PGP,154,3654,12
4627,2.4,0,PGP,154,3659,12
4628,5000,0,WBD,154,3665,12
4629,4000,0,WBD,154,3682,12
4630,4000,0,WBD,154,3683,12
4631,1,0,PGP,154,3711,12
4632,6000,0,WBD,154,3717,12
4633,5,0,PBD,154,3731,12
4634,5000,0,WBD,154,3777,12
